group_id,entity_name,entity_value,extracted_text
459516,item_weight,100 gram,"ashwagandha

root powder

withania somnifera
amat ussst

7 ingredients : 100% pure & natural i ae
net wt : 100g ‘ashwagandha root powder nutritional information

batchno. : (withania somnifera) amount per serving 00g),

no added preservatives venergy(kcal) |
date of mig: : y og
: usage : 2 to 4 grams (1-2 tbsp) [erin] | =
mrprs.  : with warm water/milk in a day
(incl. of all taxes) fe or as directed by your physician.
pere js'sc2i no. 1152105300279 jam fibrela) [aes]

lial ae ""the product being natural so the
manufactured and marketed by : bo nutritional value may vary
biotic nature products storage : store in a cool and dry place.

shet gat no.30, dal mill lane, use within 3 months from opening.

kelapur - 445302, maharashtra, india | do not use if the seal is tampered.

for query, complaint or suggestion | for allergens, see ingredients

mail to info@bioticnaturals.com warning : consult a physician before use if you are

customer care : 8862068612 or pregnant, nursing or under any prescribed drugs.
visit www.bioticnaturals.com keep out of reach of children.

“these statements have not been evaluated by the foods
& drugs administration. this product is not
intended to diagnose, treat, cure, mitigate

or prevent any disease
country of origin
india

"
459516,item_weight,100 gram,"shatavari

root powder

asperagus racemosus

sratadh utsst

net wt : 100 g ingredients : 100% pure & natural nutritional informalane

shatavari root powder
batchno. : (asperagus racemosus) amount per serving u

no added preservatives feneray (kea) __—| iy
date of mig: pis energy (kcal
usage : 2 to 4 grams (1-2 tsp) |5pte >i
mrp rs. f with warm water/milk in a day
(incl. of all taxes) or as directed by your physician.
btn na jssc2 7 no. 11521053000279
ara ""the product b tural so th
manufactured and marketed by : www ie i
biotic nature products storage : store in a cool and dry place.
shet gat no.30, dal mill lane, use within 3 months from opening.
kelapur - 445302, maharashtra, india | do not use if the seal is tampered
for query, complaint or suggestion | for allergens, see ingredients

mail to info@bioticnaturals.com warning : consult a physician before use if you are
customer care : 8862068612 or pregnant, nursing or under any prescribed drugs
visit www. bioticnaturals.com keep out of reach of children.

*these statements have not been evaluated by the foods
& drugs administration. this product is not
intended to diagnose, treat, cure, mitigate

or prevent any disease
country of origin
india

"
365637,item_weight,150 gram,"britannia|

nutri
choice

™

complex zero
cerbohydrates added sugar bee rises

"
365637,item_weight,150 gram,"flavour
ragi

diet type
vegetarian

net quantity
150.0 gram
"
308856,item_weight,10 kilogram,"healthy
weight

management se

healthy | . ‘
joints | fj 4 s ee,
~
[by serovanriry: 10%9 camo
healthy

skin & coat
"
308856,item_weight,10 kilogram,"iamss:

proactive health

abrador retr r
© (25%)
6

fy neto 0

"
993359,item_weight,200 gram,"er

"
993359,item_weight,100 gram,
993359,item_weight,100 gram,
630869,item_weight,16.26 gram,"colour
weight

shape & cut
transparency
optic character
sg

ri

hardness
comment

gems testing lab

ewellery)
i nagar ©

16.26 grams
bracelet

semi-transparent
anisotropic (d-r)

"
630869,item_weight,16.26 gram,"th

re

colour :
weight :
shape & cut:
transparency :

optic character :

sg:
ri:
hardness :
comment:

shakti gems tecting lab .
(a unit of shaktigems & jewellery) i
f-167, block b shakti nagar colony

mix silver copper brass
16.26 grams srgelet

bracelet \
semi-transparent
anisotropic (d.r)

"
810266,item_weight,316 gram,"golf mug
(a)

lz? capacity
450ml

| height
135mm

weight
316gm

aaa a width
i 90mm

"
893692,item_weight,2.9 kilogram,"18.1”

16.1” 9” 16.1”

weight: 18 inches 2.9 kg, 20 inches 3.1 kg
"
299791,item_weight,10.3 gram,"product information

retractable 200-260mm (abou)

a a

obsidian

6mm / 0.24inch
(rhodium plated)

your photo

© series: bracelet e weight: 10.3g / 0.360z (about)

the size of the product is measured manually and may be subject to marginal error.
"
731432,item_weight,8.0 kilogram,"power through
workouts.

nutrition facts

serving size 2 gummy
servings per container 30

amount per serving % daily value*
glos scs
total carbohydrates 4g %
total sugars 3g 0%
“includes 2g added sugars 4%

apple cider vinegar complex (fruit) 500mg = **
consisting of apple cider vinegar powder
(providing 5% total acid) and unrefined liquid
apple cider vinegar

ipercent daily value based on a 10 calories diet

daily value not established.

other ingredients: cane sugar, com syrup, water, pectin,
natural flavor, citric acid, medium chain tryglyceride (mct)
oil, sodium citrate, fruit and vegetable juice (color).
allergen warning: contains tree nuts (coconut).

support@mykivus.com

raw
aa

"
558832,item_weight,1.0 gram,
601746,item_weight,"[11.0, 12.0] ounce","18.5 - 19.5 inches all ages - great for skills training
23 - 24 inches 11-120z | 7 and under

25 - 26 inches 12 - 1302 8 - 11 years old
26.75-27.5 inches | 14.5-160z | 12 years old and up

"
483370,item_weight,10.0 gram,"ite. =
skerye wes

"
630869,item_weight,19.2 gram,"skin friendly

a” 208

[eo 3) &
316l stainless steel waterproof hypoallergenic

bed

4

non
et

scan me |

weight: 19.2g / 0.680z

a qr code dial tips 1: r «~\, qr code dial tips 2: = qr code dial tips 3:
22 nae - vv
=y donot wipe with cotton washable and air-dried = do not rub into sharp

and wool products only objects
"
932012,item_weight,2.4 gram,"| =

alexa, open the shade. voice control

"
932012,item_weight,8.0 kilogram,"€
i”

| rugged headers load-bearing

"
932012,item_weight,4.0 ounce,
181357,item_weight,12.0 pound,
658003,item_weight,5.0 gram,"felt covered base dampens
noise

dice not included
"
281678,item_volume,"[70.0, 100.0] millilitre","—
—
——

\
yk ss
dadra oad adaya ais sis sips se

\

—=_ ~
=~ =
=

——

wz,

<

we 100% natu
exh y 20 bags caffeine “is =
“‘? a o) ~< = » am)

e680

ep
"
179080,voltage,36.0 volt,"bbs01b 36v 250w

cp:
dee ce

bbso01b 36v 250w

"
801829,item_weight,150.0 kilogram,"dimension

able

29-37 cm

wd 22i-vll

"
449021,item_weight,10.0 ounce,"ea

73 -82kg_

~~ #gothe distance

cf

; sea

*

"
730429,item_weight,0.0 gram,
810266,item_weight,340.0 gram,"to my

nus dad

b
you didn’t give me
re the gift 1 j.
nauk bur you sure make
yu: my life bf
si ee the bond between us

oe is 7 bel sie: one

s

vz

rsh ee ‘blood

dad

es ne 4

bet ia
"
459516,item_weight,60.0 gram,"2. eqc8g

—

"
459516,item_weight,266.0 gram,"brahmi (bacopa monnieri)
powerful herb to take during 4 o \w
the treatment intake ,redu-

ces craving and also good-

arjuna chhal(terminalia arjuna) key
protects heart and many vital

organs
vadirikund(lpomeoea digitata)

indian kudzu used widely for
alcoholism ,protects liver,
best tonic

punarnava(boerhaavia diffusa)

antialcoholic in action. pro-
tects liver and all organs.

bhringraj(eclipta alba)

it’s juice has power to check
the adverse effects in liver
caused by alcohol

amla(emblica officinalis)

detoxifies the body against
many poisons protects liver
"
459516,item_weight,60.0 gram,
241608,item_weight,16.0 gram,"18g 206

lordear

yp

x-shape long waterlines 16 gauge heavy duty sink workstation design
4 corners water tlow into superior quality material commercial ledges track provides
the drain fast grade finish,long lasting and scratch & — more space to use
no blockge stain resistance

@

"
299791,item_weight,14.2 gram,"information

male
women's chain length
chain length en ee ee sy se d setsom
60+5cm
23 mm color photo
28 mm
chain length: — necklace weight: about 14.29
cz 2x2 / 3x3mm material: alloy

+> the size of the product is measured manually and may be subject to marginal error
"
237000,item_weight,180.0 gram,"le sac
en papier

lesac)
en papier

ce sic est fabriqué

4 partir de papier veectal.
100 % naturel,

double épaisseur 180g/nt:
kraft blanc doublé

de kraft bran,

contenan

33 litres.
100 % beographik
lc jetez pas.

ii peut servir plusieurs fois.

i

«

m papier

|

"
483370,item_weight,1.1 pound,"7in/18cm

product material: pvc
product weight: 1.1 ib /500 g
"
179080,voltage,25.0 volt,
955292,wattage,20.0 watt,
898898,item_weight,2.0 kilogram,
630390,item_weight,152 gram,"im bg optimum,

7 “optimum
ors, nutrition

gold standard>& gold standard?

double rich chocolate flavour

"
630390,item_weight,152 gram,"trusted by the world's best
athletes for 35 years

24gm protein n 30.4gm wk
serve (79% protein)
o zero added
sugar

bf
oz
sz

gluten free

whey protein isolate
oq primary source

oo

5.5gm bcaa

easy to mix naturally occurring

sachets
gs

(se — — kp

only 3gm of fy estep ror
carbs per serve cenc
"
630390,item_weight,152 gram,"with whey protein

isolate
as primary source

rishabh pant
game changer

"
630390,item_weight,152 gram,"trial pack
#fitonthego

y golo standard?) gold standard? ed 7
¥ #
fe oo co
r=) °
| ~ =
a

' swell ot scan aa 777, [sowel on ccba ai 7777

double rich chocolate flavour
"
810266,item_weight,235 gram,"height - 10.6 em

shiv shakti aits

exclusive pooja & spritual items

on
oe

z
c
= cpa

woud te iy 008 - (""povqog)) oumpog,

nord ung s52 - 1ybyl y1l,
"
993359,item_weight,1.76 ounce,
204245,maximum_weight_recommendation,25 kilogram,"side grip provides more
durability and lifting

"
347404,item_weight,4.5 kilogram,"© kraft seeds

a nre, |i —~

\

your one stop shop for m
gardening needs. =

se

"
929999,item_weight,80 gram,"ms i poundsy

the giant slayer!
"
929999,item_weight,30 pound,"lbs tension

"
524635,item_weight,5 millilitre,"instant : | instant
pain relief b% @ pain relief

| instant
if) pain relief

"
524635,item_weight,5 millilitre,"pain relief | ;

epg try s

ie

pain relief

"
442321,item_weight,15.0 kilogram,"-r--

»»>

mas 95cm/37.4""
min61cm/24""

as,
&s

"
442321,height,95.0 centimetre,"-r--

»»>

mas 95cm/37.4""
min61cm/24""

as,
&s

"
459516,item_weight,10000 milligram,"horbaach

0 capsules

supplement

"
459516,item_weight,10000 milligram,"¢ equivalent to 10,000mg of
reishi mushroom extract
(ganoderma lucidum) daily.

~~,

¢ standardised to contain 35%
polysaccharides.

——

horbaach
"
459516,item_weight,10000 milligram,"yorbaach

reishi
mushroo™

from 9:1 extract

100 capsule®
cood supple™e™

wo

gluten
free

dairy
free
f
free from

preservatives

horbaach
"
459516,item_weight,10000 milligram,"horbaach

100%

highest
quality

- horbaach’
"
752266,item_weight,2.4 gram,
730429,item_weight,235.0 gram,"yourg9'¢ wur¢e¢e

235mm/9.25inch
oy oc

weighs 235 grams
"
299791,item_weight,6.1 gram,"19.9*19.4mm
weight:6.1g

length: 45+5cm
"
459516,item_volume,699.0 litre,"quality is our top priority
and it is third party,

merieux

m4 nutrisciences
a mérieux nutrisciences company

toniuiniiinii 725 renorn, 28ta4so0 of te day 22/03/2024

‘sample matrix: dietary supplements. /
sample description: ‘turmeric - circumin batch: 11120 exp: 11/2023 #
custome: nordic by nature inc.

lonnrotinkatu n.s
(00100 helsinki - fi
sampling by: customer

lonnrotinkatu n.5 helsinki - finland
10/03/2021
courier
16/03/2021 ]
16/03/2021 j
22/03/2021 ]
j
microbiological analytical results |
ras i
ose bods um. uncertainty » \e sb
‘otal aerobic microbial count of ui 120-310 =
eu pharma 01/2021:20612
enumoration of enterobacteraceae cru <10 na.
uni en iso 21528-2:2017/eci:2018
enumeration of escherichia col 6-glucoronidase positive cru <10 na.
180 16649-2:2001
enumeration of yeasts cru <10 na deen
eu pharma 01/2021:20612 a
enumeration of moulds cru” <10 na,
eu pharma 01/2024:20612
total yeasts and moulds cra <10 wal
eu pharma 01/2021:20612
detection of salmonetia spp 259 ‘absent na

eu pharma 01/2021: 20612 + 01/2021: 20613 + 01/2014: 20831,

chemical analytical results
turmeric

um, results uncertainty »

‘cadmium gig 0200 20,052
uni en 13805:2014 + uni en 15763:2010

mercury mgikg 0,003, 0,001
uni en 13805:2014 + uni en 18763:2010

lead moka 025 30.05
uni en 13805:2014 + uni ew 15763:2010

‘arsenic mgikg 0,068 20.013
uni en 13805:2014 + uni en 15763:2010

with piperine
* test nat screed by accredia
+ expanded uncertainty u, coverage factor k=? (confidence level 95%), ules otherwise specie.

page 1of2
report digitally signed in accordance with legislative decree n.82 march, 7th 2005 and subsequent amendments and additions, s adopt the pace of nature,

ecamficet s..- company subject tothe direction and coordination of mérieux nutriseiences corporation
head office viale det lavoro 6, 36080 moste imate, nay phone +39 0445 605838 fax «39 0445 581430 e-mallinfo@ecamscericom web site ecamscertcom her secret is patience
ralph waldo emerson -

'vatn. if 01650080246 r.e.a vicenza 178400 fully paié up €75.000,00,

<ss
"
523149,item_weight,2.0 gram,"0.08ct

375-9k

2g

"
347404,item_weight,3.7 gram,"uig't/wg""e

excellent drainage
design
° raised bottom
e multiple mesh drainage hole
e root ventilation channel
"
628971,item_weight,1 kilogram,"morrisons
since 1899

rhe

buichers

-~on market street -

british chicken

thighs
1kg

supplied by british farms to
assured welfare standards

£/kg

keep refrigerated

100g (asfconsumed)]providestay

energy t ™™

818k)

196kcal £
certified 10% a 16% a 15% 0% a 4%
standards, of an'adulis reference intake*

"
529606,item_weight,104 gram,"yi
an
© can
b)
le""

"
529606,item_weight,623 gram,
529606,item_weight,623 gram,
993359,item_weight,350 gram,"take away

vegetable

medium | inaspiced onion, tomato

sis and coconut sauce

"
752266,wattage,10.0 watt,"10w ip66

"
844474,item_weight,0.65 kilogram,"porrasso

weight: 0.65kg

28cm
"
179080,item_weight,10.3 kilogram,"bicycle
hawk 14""

black/orange
ger005bo-14

1 pesictn
ctnsize: 81x18x43 cm
nw: 9.3 kgs
g.w.: 10.3 kgs

po000335/202003
made in china

"
681445,item_weight,9361.0 ton,
483370,item_weight,2.4 gram,"2.4g remote control

app remote control

"
523149,item_weight,2.1 gram,"information ,

stainless steel

as
nk lo ®
wz &

weight: about 2.1 g

notice:manual measurement,there may be a little tiny difference! ®

"
483370,item_weight,209.0 gram,
916768,item_weight,0.69 kilogram,"yuema read bin

size: 13.9°x9.1*5.7"" 0.69kg

14.5cm/5.7inch

"
881883,item_weight,200.0 gram,
731432,item_weight,360.0 gram,"better
body
foods’

green coffee & maca

» natural energy

- 4g fiber

- 5g protein

* soy, gluten & dairy free

blend me!
shake me!

net wt 12.70z (360g) “sake me!

"
731432,item_weight,360.0 gram,
731432,item_weight,360.0 gram,"o/_ daily value
0 y o of vitamins

+ natural energy
+ 4g fiber

+ 5g protein

+ soy, gluten & dairy free

net wt 12.7 oz (360g)

"
731432,item_weight,360.0 gram,"ov
“gm

10. | gluten -frec
fy dairy-free

+ natural energy
- 4g fiber

- 5g protein a3
+ soy, gluten & dairy free if ‘@ i

ry

bt 07 (3609)

¢

y

“
"
731432,item_weight,5.0 gram,"nutrition facts

2/7 servings per container
serving size 1.5 tbsp (13g)
sscs

amount per servin
calories 40

% daily value*

total fat 0.59
saturated fat og
trans fat og
cholesterol 0mg
sodium 40mg
total carbohydrate 6g
dietary fiber 4g
total sugars 1g
includes og added sugars
protein 5g

vitamin d omcg
calcium 32mg
iron 0.7mg
potassium 78mg
thiamin 1.2mg
riboflavin 1.38mg
niacin 16mg
vitamin b, 1.7mg

* the % daily value (dv) tells you how much a nutrient in a
serving of food contributes to a daily diet. 2,000 calories a
day is used for general nutrition advice.

ingredients: organic pea protein,

organic tapioca fiber, organic maca
powder, organic green coffee extract,
natural flavor, niacin, vitamin b6,
riboflavin (vitamin b2), thiamin (vitamin b1).

"
731432,item_weight,13.0 gram,"energy blend

blend me bake me

cakes
muffins

smoothies
shakes

life is better fiber. just
when you eat
better.

our company was
founded in 2007

witha simple
goal; make

high-quality foods betterfor
available to you yourbody
at a great value.
with that mission
in mind, we have
traveled the world
to find the best
food, package it waming
using the highest boost
standards, and
deliver it to you at
the best price!
only the
best

lforrecpes vi | lforrecpes vi | visit

www.bettey thodyfoo, ods.com

make me

oatmeal
sauces

step away from the energy drinks! packed
with energizing organic ingredients you can
actually pronounce, betterbody foods’
energy blend is the natural way to get
through your day. first comes maca, the
superfood vitality secret of the ancient inca.
you'll also score b vitamins and energizing
organic green coffee extract. plus, feel
satisfied with vegan protein and 4g dietary

mix it up in drinks or recipes for an

anytime pick-me-up.

get an anytime pick-me-up with
natural ingredients.

each serving contains 100% dv
vitamin b1, b2, b3 and b6.

you want the choicest ingredients in
your diet—that’s why our energy blend
is organic, non-gmo and gluten-free.

8 |

57882 "" 00809
bageng36bbfo01

5

nongmoproje

nutrition facts
27 servings per container
serving size 1.5 tbsp (13g)
amount per serving
calories 40
% daily value*
total fat 0.59 1%
saturated fat 0g 0%
trans fat 0g
cholesterol omg 0%
sodium 40mg 2%
total carbohydrate 6g 2%
dietary fiber 4g 14%
total sugars 1g
includes 0g added sugars 0%
protein 5g
vitamin d omeg 0%
calcium 32mg 2%
lron 0.7mg 4%
potassium 78mg 2%
thiamin 1.2mg 100%
riboflavin 1.3mg 100%
niacin 16mg 100%
vitamin b, 1.7mg 100%
“th aa nn 200 ca
dayis used for general nutrition advice

edients: organic pea protein,
organic tapioca fiber, organic maca
powder, organic green tan 8,
natural flavor, niacin, vitamin b6,
riboflavin (vitamin b2), ‘thiamin (vitam
bt).

distributed by:
betterbody foods
lindon, utah 84042
www. betterbodyfoods.
certified organic by

ct of usa
produ! w:no need t0

informatio k, dry
sor erate, store ina cool, dar!

place.

com
udaf
"
523149,item_weight,8.0 gram,"& a & 5a cubic zirconia

0. penton)

0.4in

ring weight: 8g

giving: ring adjusters

e oe ¢ eo ¢ —e ¢ oe e—7e
16.5mm 17.3mm 18.2mm 18.9mm 19.8mm

"
276700,wattage,1800.0 watt,"o-minute charging
"
120219,maximum_weight_recommendation,180.0 milligram,
459516,item_weight,1800.0 milligram,"wy

herbamama

maca

gummies

dietary supplement

90 1800 mg

gummies

"
459516,item_weight,1800.0 milligram,"amazing benefits “
of maca gummies

\ a
\ by %,
i \ pe )

herbamama

maca

gummies
1800 mg oiemesuersnen

-natural energizer’

stronger immune response
"
459516,item_weight,1800.0 milligram,"maca gummies

contains no:

@) gmo

herbamama

maca

gummies
1800 mg_ oierarysupplement

: per serving
an — : 3
. 7 te” * pa :
= i a x irs, ool . x
’ “ae = q .
fe ~ ra a
4 so

soy

> \l|-natural energizer

"
459516,item_weight,1800.0 milligram,"organic maca root

vegan gummies

"
459516,item_weight,1800.0 milligram,"ws

herbamama

100%

‘money
back |

guarantee

wy

herbamama

maca
gummies

1800 imq__ bietary supplement

per serv

-natural energizer’

"
523149,item_weight,0.43 ounce,"0.87""(2.2cm)

stainless steel high polish

weight:0.43 ( oz )
"
529606,item_weight,1.0 gram,
529606,item_weight,1.0 gram,"dann 3, dann 4...

"
130591,item_weight,661.0 pound,"pawillg

|

"
557758,item_volume,100.0 millilitre,"= ss== ee

ss

preparato per bevanda al

cioccolato

gusto classico

compatibili con mac
éunm

*dolce gusto® non
é di aziende

crastan s.p.a. a
"
281678,item_weight,1.0 kilogram,"erbologica®
amazonas andes

ike &

,carvi semi, menta foglic,
radice, malva tiori ¢ foglie

consigli duso: origine:
per'uso alimentare

conforme aluord. min. del 22/01/98
relativamente al residui ricercati

‘tenere in luogo asciutto al riparo dalla luce

‘da consumarsi prefenbilmente entro fine
"
459516,item_volume,30.0 millilitre,"step 1 step2 step3
take 1 bag of pour about 30ml add ice if you
product, pour it of boiling water. want and enjoy.

into a cup.
"
311997,item_weight,10.0 kilogram,"k-3a—

"
411423,item_weight,227.0 gram,"575 8

organic, rich notes of

smoked paprika & cumin

classic fajita ....
simmer sauce bf8c%

serving
suggestion

"
589105,item_weight,2.0 ton,
630869,item_weight,23.0 gram,"material:stainless steel. silicone

length: 13-16.5cm/(5.1""-6.5”) weight:23g

"
107694,item_weight,55.0 pound,"27in

{ max circumference: 38in
min circumference: 27jn
"
107694,item_weight,55.0 pound,"assist—

,

icy

id

ears oo

oe drowning
\ 'ppervision

~

5ibs (14-25kg)
5

"
299791,item_weight,23.0 gram,"weight:23g
"
426261,item_weight,0.35 ounce,"7.5cm/2.9in
10g/0.350z

75cm/2.9in

109/0.350z 1pcs

=

9cem/3.5in
4.5g/0.160z

2pcs

1pcs

7g/0.240z

2pcs

2.4cm/0.9in
10g/0.350z

2pcs 3pcs ©
5onv1 gin
mm
3cm/1.tin
4pcs
3.4cm/1.3in
2pcs
3pcs
| 8cem/1.1in
2.4cm/0.9in
9.5g/0.330z o
10cm/3.9in

2.30m/0.9in

45g/1.50z
"
426261,item_weight,1.05 kilogram,"portable carrer bag |
1.05kg /370z

7em/2.7in

44cm/17.3in

23cm/9in
"
426261,item_weight,2.25 pound,
881883,item_weight,180.0 gram,
881883,item_weight,180.0 gram,"lesac’en pap

"
318770,wattage,8.0 watt,"ge 5r dmr cps setup 2016/7/15 10:31 36088 rar 32 2,385 kb

ebs setup 2014/11/26 8:31  360fe4b zip see 2,932 kb
@¥ bf 9100 setup 2015/8/24 10:54 360esr rare = ‘1,753 kb
@¥ bf350 setup 2014/9/13 17:02  360e#8 zip kh 1,212 kb

2016/8/16 15:53 360 r¥b rar stf

i bf480plus_eng 2015/8/10 13:32 360esrrar ke =—-2.268 kb

2,590 kb

8f9500 setup ch v1.0.6 2016/9/30 15:37 sooleer zip le so7ke s software
i bf9500 setup en_v1.0 2015/11/21 8:55 360feer zip 31h 495 kb
i bf-03 2014/8/29 17:25 360/88 zip 1h 642 kb

pl2303 usbsesrisfrisxp win7 wi... 2017/11/30 15:51 36042 zipmh 4,027 kb
mb uv 66 .cps 2017/11/17 11:20  360fe4e zip xh 2,543 «au b driver

@ v- ae 11 895 kb

2013/8/15 13:59 sores z zip so

ebuvsr_eng 2015/8/10 1220 360errare 2.584kb

eb uvsr_w64.ch-vip 2016/3/119:20 360rsrrarxi 2542k85rse oftware
2b uver setup ch_v1.10 2015/4/9 11:37 360esrrarsche 1,755 kb

@b uver setup en_v1.10 2015/4/9 11:37 360eserarsh 1,756 kb

@i uveuv7_ces 2016/6/8 8:17 «- 360eserarshe = 2,547 kb

i uva vip ces 2016/6/1 16:32 360r4e zip «2,475. kb

bi uve2_cps 2013/6/18 360rhe cab mif 2,486 kb, z
bivi2 2017/12/4 1006 300fr zip 2203ke 82 series
2b v85 setup v1.09 2016/6/20 11:03 3605er zip 3x o77xg software
b wp970 -en setup 2015/8/15 14:26 360rme rare 1,125 kb

@b wp970-ch setup 2014/4/17 16:58 — 360fer zip 1,211 kb

@b wp9701_ch cps 2015/9/2 9:51 360es rar mf 2,547 kb
"
397856,item_weight,90.0 microgram,
397856,item_weight,90.0 microgram,"supplement facts

serving size 1 softgel

amount per serving

vitamin ko 90 mcg t
(as natural mk-7 [menaquinone-7])

tt daily value (dv) not established.

other ingredients: non-gmo medium chain triglycerides, softgel (bovine
gelatin, glycerin, purified water, organic caramel [as a light barrier]) and
olive oil.

micrograms

softgels
"
397856,item_weight,90.0 microgram,"mk-7

supports bone &
cardiovascular
health*

mk-7 is the most active form

of vitamin k2, and is much
better absorbed than k1
from spinach.*

*these statements have not been evaluated by the food and drug administration. this product is not intended to diagnose, treat, cure or prevent any disease.

"
375816,item_weight,16.0 kilogram,"~
sas epid

"
281678,item_weight,10 gram,
630869,item_weight,15 gram,"product weight-15 grams

diameter-2.6 inch

openable

openable

"
801829,maximum_weight_recommendation,20 kilogram,"xy green
soul

gravity self locking wheels

safe & stable
auto locked when the weight is more than =>20 kgs

easy to move
get up to unlock & slide freely

"
751532,maximum_weight_recommendation,100 kilogram,"overview of a few key tests
8 unique durability tests performed

| durability
certified
er tested for impact

100 kg weight drops x 20,000 cycles

—_—»
ed

tested for strength
360 kg distributed loading

tested for stability
100 kg drops on edge x 10,000 cycles

“lmnages are representative of lab testings
"
375816,item_weight,50 gram,"=

brand owned by:
ccl products (india) ltd.

manufactured & packed by: ‘
ccl products (india) lté., duggirala mandal,
guntur district - 522330, ap, india.

marketed by:
continental coffee pvt. ltd., 7-1-24/2/d, greendale, ameerpet,
hyseahad » 500016, es.

|

customer care:
otfice of consumer matters, continental cotfee pvt. ltd.,
7-1-24/2/d, greendale, ameerpet, hyderabad - 500016, ts., ind, '

© l40- 23732455 © customercare@eontinental coffee 4
@ winw-continental coffee i like us €) officialcontinentalcotfee 7;
follow us @ continentalcoffecindia

be rps: {
incl, of all taxes) see base :
date of manufacture:

batch no: bal
use by:

net weight: 509

close the jar lid tightly after use

"
810266,item_weight,59 gram,
281678,item_weight,250 gram,"tetley’

since 1837

"
281678,item_weight,250 gram,"tetl

since 1837

"
281678,item_weight,250 gram,"tetley,

since 1837

long, leat

original

"
281678,item_weight,250 gram,"velo

green tea

goodness of
green tea

images are for illustration purpose only.

"
281678,item_weight,250 gram,"tetley

since 1837

netweight: 250g
date of packaging use by

mrpz
incl. of all taxes

mkt by: tata consumer products limited,
1, bishop lefroy road, kolkata,
west bengal - 700 020. lic. no. 1014031001025
mfg by: for mfg. unit details, read the letter at third place in batch
code (bn) and see below:

tewari warehousing co. pvt, ltd., 20, coal berth road,
kolkata - 700 088. lic. no. 1012031000059

tata consumer products ltd., pullivasal packeting center,
munnar p. 0., kerala - 685 612. lic. no. 1001204100047
for method of preparation, please refer to side panel.
consumer care details: customer care executive, tata
consumer products ltd., kirloskar business park,
hebbal, bengaluru - 560 024, karnataka. toll free
number: 1800 345 1720 email: care @tataconsumer.com
storage instructions: once opened, transfer the contents into an
airtight container and keep the lid tightly closed after each use.

‘fata is a registered trademark of
tata sons pvt. ltd
~

052""087440)

"
752266,item_weight,15.0 kilogram,"210mm / 8.3in

""m5 vd
un

embedded

installation size: 1185 * 585mm color temperature: 2000-9000k

luminous flux: 8000lm color rendering index (cri): 95ra

wattage: 160w weight: 15kg

product dimension: 1200 * 600 * 210mm / 48""l x 24""w x 8.3""h

control method (zigbee intelligent ecosystem): tuya samar app / smart life app
"
459516,item_weight,500.0 milligram,"mu

c

~~ © origin °@

contains a natural antibiotic & antiviral

to restore and cleanse the body and healthy lifestyle.
has a wide range of uses for various swamping

100 capsules | 500mg
"
459516,item_weight,700.0 milligram,"precautions & note as

| ps pocsescoe

fe o | n|
using qist al-hindi in large amounts
pregnant and nursing women should | i —_
e e e ———————
consulate with their doctor before tacking —— ————

people who have allergies to ragweed
and daisies should also take extra caution

it is not recommended for persons with deep
disorders of pancreas and small intestine

it is not recommended for persons with implan-

ted(transplanted) organs of organic origin

for patients using iimmunodrive drugs,
the use of the product is contraindicated

contains a natural antibiotic & antiviral
qist al- hindi is nota medicine! torestore and cleanse the body and healthy lifestyle.
has a wide range of uses for various swamping.
remember you should consult your physician ii 100 capsules | 700mg

for specific information concerning specific
medical conditions and dosage

"
459516,item_weight,700.0 milligram,"ne made with 100% natural ground
/\\) roots of kist hindi (saussurea

: her pal, costus) of the highest quality
7 © {01} n °

store in a cool, dry place at
temperatures ranging from

qist al hindi 1hta 25 degrees celcius
[saussurea costus) © eo ,

warac

vegetarian capsule

origin: india

processing:
saudi arabia

united states by

ll packaging:
2

bahtiyar corp.

packed in a pet bottle
of 80 and 100 capsules

contains a natural antibiotic & antiviral

torestore and cleanse the body and healthy lifestyle.
las.a wide range of uses for various swamping.

100 capsules | 70o0mg

expiration date: 24 months

"
299791,item_weight,2.6 gram,"weight:2.6g
material:copper
chain length:47cm+5cm
"
731432,item_weight,15.0 milligram,"0 chewables | dietary suppleme

"
731432,item_weight,15.0 milligram,"vitaworks'
ids

vitaworks""
made in gmp
the usa approved
beoleweimobes eat facility
doctor kosher

recommended certified
"
630869,item_weight,20.0 gram,"weight: 20g
"
299791,item_weight,8.0 gram,"product details

ons

maximum adjustable inner
circumference: 25inches

1.77” black obsidian

0.27” net weight:8g
"
731432,item_weight,27.0 ounce,"es
= ‘ ®

= “supori

oa =

2 > summies
—""r = - di deb f

aturally
asi 8 quickly |

al daily health supplement. =

"
373285,item_weight,99.0 gram,"smoothie e| .
\ p—_ <9

pear
vanilla

fs with other natural flavors
og added sugars

7 mace al
<4) nonfat yogurt

heat treated we oscri

no artificial _
colors or flavors

net wt 3.5 02 (999)

:

"
373285,item_weight,99.0 gram,"& fruit & yogurt smoothies

“eruit & yogurt.
‘s moothie}
i p—_ff

pear
vanilla
“wather

"
373285,item_weight,99.0 gram,"pear
vanilla

j flavored with other natural flavors q
og added sugars

e with
nonfat yogurt
heat treated after culturing
no artificial _ é
colors or flavors

netwt 35 0280)

= —

—\

enjoy a

fruit &

yogurt
smoothie

outshine pear vanilla
yogurt smoothie is a
delicious blend of sweet
vanilla, juicy pears, and
real yogurt. the product
comes in a shelf-stable
pouch, offering
convenience and ease of
use on-the-go.
"
